id,Runs_Scored,Extra_runs,id,Bowler,Striker,strike_position,playerout,wickets,matchdatesk,bowlingteamsk,battingteamsk,matchdate,total_runs,high_runs,bat_skill,bat_Experience,cumulative_overs,bowl_skill,bowl_experience,innings,striker_dob,bowler_dob,matchyear,striker_age,bowler_age,is2017,2013,over,spin,BowlerType,batting_hand
"598069,1,07",7,2,"598069,1,07",67,203,1.0,0,0,20130506,3,1,5/6/2013,9,False,7.0,73.0,0,123.0,430.0,1,1978,1981,2013,35,32,0,1,7,1,leg_spin,Right-hand bat
"392236,2,04",6,0,"392236,2,04",218,1,2.0,0,0,20090518,2,0,5/18/2009,6,False,30.0,223.0,0,5.0,35.0,2,1981,1976,2009,28,33,0,0,4,0,pace,Left-hand bat
"598066,1,01",6,0,"598066,1,01",151,46,1.0,0,0,20130515,0,9,5/15/2013,6,False,69.0,515.0,0,76.0,256.0,1,1987,1990,2013,26,23,0,1,1,0,pace,Right-hand bat
"829710,1,14",4,0,"829710,1,14",315,57,1.0,0,0,20150408,0,6,4/8/2015,4,False,114.0,562.0,0,90.0,323.0,1,1975,1971,2015,40,44,0,0,14,1,off_spin,Right-hand bat
"336025,1,19",9,0,"336025,1,19",143,42,3.0,1,0,20080515,7,5,5/15/2008,9,False,88.0,526.0,0,4.0,26.0,1,1981,1975,2008,27,33,0,0,19,0,pace,Left-hand bat
"598035,2,04",14,1,"598035,2,04",362,19,1.0,0,0,20130425,10,2,4/25/2013,15,True,59.0,308.0,1,12.0,40.0,2,1981,1991,2013,32,22,0,1,4,0,pace,Left-hand bat
"980966,1,19",8,0,"980966,1,19",350,310,7.0,1,1,20160503,5,12,5/3/2016,8,False,16.0,62.0,0,50.0,168.0,1,1990,1994,2016,26,22,0,0,19,0,pace,Right-hand bat
"336034,1,02",1,0,"336034,1,02",120,132,2.0,0,1,20080521,2,1,5/21/2008,1,False,4.0,47.0,0,38.0,148.0,1,1973,1972,2008,35,36,0,0,2,0,pace,Left-hand bat
"392225,1,07",12,0,"392225,1,07",38,56,4.0,1,0,20090511,4,7,5/11/2009,12,True,23.0,120.0,1,55.0,199.0,1,1987,1982,2009,22,27,0,0,7,1,leg_spin,Right-hand bat
"829752,1,03",10,0,"829752,1,03",403,393,2.0,0,0,20150423,6,5,4/23/2015,10,False,21.0,100.0,0,49.0,155.0,1,1995,1981,2015,20,34,0,0,3,0,pace,Right-hand bat
"419128,2,19",7,0,"419128,2,19",14,201,8.0,0,0,20100323,1,2,3/23/2010,7,False,4.0,34.0,0,87.0,424.0,2,1984,1978,2010,26,32,0,0,19,0,pace,Right-hand bat
"981020,2,06",3,0,"981020,2,06",460,411,3.0,0,0,20160525,10,0,5/25/2016,3,False,0.0,4.0,0,18.0,64.0,2,1985,1992,2016,31,24,0,0,6,0,pace,Left-hand bat
"829796,2,13",16,0,"829796,2,13",395,334,6.0,0,0,20150509,3,0,5/9/2015,16,True,20.0,42.0,1,17.0,65.0,2,1983,1990,2015,32,25,0,0,13,0,pace,Right-hand bat
"501254,2,20",0,0,"501254,2,20",21,196,9.0,2,2,20110509,2,4,5/9/2011,0,False,0.0,1.0,0,27.0,152.0,2,1982,1978,2011,29,33,0,0,20,1,off_spin,Right-hand bat
"1082591,1,07",5,0,"1082591,1,07",382,42,4.0,0,0,20170405,1,10,4/5/2017,5,False,88.0,526.0,0,68.0,201.0,1,1981,1985,2017,36,32,1,0,7,1,leg_spin,Left-hand bat
"981014,2,18",8,0,"981014,2,18",315,163,7.0,0,1,20160522,0,10,5/22/2016,8,False,23.0,115.0,0,90.0,323.0,2,1987,1971,2016,29,45,0,0,18,1,off_spin,Right-hand bat
"548351,2,05",7,1,"548351,2,05",258,133,3.0,0,0,20120429,7,6,4/29/2012,8,False,59.0,353.0,0,31.0,119.0,2,1987,1985,2012,25,27,0,0,5,0,pace,Right-hand bat
"598045,2,01",2,1,"598045,2,01",66,64,1.0,0,0,20130501,0,5,5/1/2013,3,False,49.0,246.0,0,28.0,147.0,2,1987,1988,2013,26,25,0,1,1,0,pace,Right-hand bat
"419159,1,04",0,0,"419159,1,04",75,183,2.0,2,1,20100414,1,4,4/14/2010,0,False,38.0,201.0,0,10.0,50.0,1,1974,1980,2010,36,30,0,0,4,0,pace,Right-hand bat
"548336,1,09",5,2,"548336,1,09",198,100,3.0,0,1,20120420,1,3,4/20/2012,7,False,67.0,337.0,0,12.0,31.0,1,1984,1990,2012,28,22,0,0,9,0,pace,Left-hand bat
"729322,1,18",6,0,"729322,1,18",15,354,3.0,0,0,20140430,6,10,4/30/2014,6,False,19.0,96.0,0,106.0,371.0,1,1992,1970,2014,22,44,0,0,18,0,pace,Right-hand bat
"419145,2,14",20,0,"419145,2,14",136,52,5.0,0,0,20100404,5,1,4/4/2010,20,True,32.0,138.0,1,121.0,442.0,2,1971,1977,2010,39,33,0,0,14,1,leg_spin,Right-hand bat
"392223,2,20",15,1,"392223,2,20",194,11,6.0,0,0,20090510,6,1,5/10/2009,16,True,11.0,47.0,1,143.0,432.0,2,1977,1983,2009,32,26,0,0,20,0,pace,Right-hand bat
"598061,1,16",6,0,"598061,1,16",67,280,8.0,1,0,20130511,3,10,5/11/2013,6,False,13.0,47.0,0,123.0,430.0,1,1980,1981,2013,33,32,0,1,16,1,leg_spin,Left-hand bat
"1082611,2,11",3,0,"1082611,2,11",368,393,4.0,2,0,20170419,10,5,4/19/2017,3,False,21.0,100.0,0,21.0,71.0,2,1995,1988,2017,22,29,1,0,11,0,pace,Right-hand bat
"734022,1,15",3,0,"734022,1,15",314,19,1.0,0,2,20140519,4,6,5/19/2014,3,False,59.0,308.0,0,11.0,61.0,1,1981,1988,2014,33,26,0,0,15,1,off_spin,Left-hand bat
"419145,2,16",8,0,"419145,2,16",116,8,6.0,1,1,20100404,5,1,4/4/2010,8,False,144.0,646.0,0,38.0,132.0,2,1975,1982,2010,35,28,0,0,16,0,pace,Right-hand bat
"598015,1,04",9,0,"598015,1,04",280,41,3.0,0,0,20130412,10,5,4/12/2013,9,False,91.0,297.0,0,30.0,119.0,1,1985,1980,2013,28,33,0,1,4,0,pace,Right-hand bat
"501247,1,15",5,0,"501247,1,15",89,64,4.0,0,1,20110505,0,8,5/5/2011,5,False,49.0,246.0,0,76.0,274.0,1,1987,1984,2011,24,27,0,0,15,0,pace,Right-hand bat
"419123,2,17",8,0,"419123,2,17",126,204,5.0,0,0,20100320,4,0,3/20/2010,8,False,12.0,64.0,0,68.0,227.0,2,1980,1987,2010,30,23,0,0,17,0,pace,Right-hand bat
"548330,1,04",2,0,"548330,1,04",293,57,3.0,0,1,20120416,5,6,4/16/2012,2,False,114.0,562.0,0,37.0,187.0,1,1975,1985,2012,37,27,0,0,4,1,off_spin,Right-hand bat
"419123,1,07",1,2,"419123,1,07",83,211,4.0,0,0,20100320,0,4,3/20/2010,3,False,4.0,33.0,0,36.0,192.0,1,1984,1988,2010,26,22,0,0,7,1,off_spin,Right-hand bat
"734042,2,13",26,0,"734042,2,13",94,31,4.0,1,0,20140524,10,0,5/24/2014,26,True,73.0,306.0,1,87.0,345.0,2,1981,1986,2014,33,28,0,0,13,0,pace,Right-hand bat
"501208,1,16",8,1,"501208,1,16",131,87,4.0,0,0,20110411,7,0,4/11/2011,9,False,39.0,238.0,0,96.0,318.0,1,1985,1989,2011,26,22,0,0,16,1,off_spin,Right-hand bat
"419117,1,02",8,1,"419117,1,02",94,161,1.0,0,0,20100316,1,3,3/16/2010,9,False,17.0,97.0,0,87.0,345.0,1,1979,1986,2010,31,24,0,0,2,0,pace,Right-hand bat
"336006,1,04",13,2,"336006,1,04",91,107,2.0,0,1,20080502,5,2,5/2/2008,15,True,5.0,25.0,1,17.0,58.0,1,1981,1989,2008,27,19,0,0,4,0,pace,Left-hand bat
"598025,2,07",3,0,"598025,2,07",109,348,6.0,1,0,20130418,2,5,4/18/2013,3,False,0.0,8.0,0,83.0,288.0,2,1984,1984,2013,29,29,0,1,7,0,pace,Left-hand bat
"392238,1,20",2,0,"392238,1,20",82,38,9.0,0,1,20090520,0,4,5/20/2009,2,False,2.0,31.0,0,31.0,131.0,1,1982,1976,2009,27,33,0,0,20,0,pace,Right-hand bat
"548321,1,15",2,0,"548321,1,15",293,20,6.0,0,0,20120410,5,2,4/10/2012,2,False,107.0,410.0,0,37.0,187.0,1,1986,1985,2012,26,27,0,0,15,1,off_spin,Right-hand bat
"980936,1,17",7,0,"980936,1,17",89,110,3.0,0,0,20160422,11,1,4/22/2016,7,False,88.0,369.0,0,76.0,274.0,1,1979,1984,2016,37,32,0,0,17,0,pace,Right-hand bat
"548350,1,01",7,0,"548350,1,01",297,64,1.0,0,0,20120429,4,5,4/29/2012,7,False,49.0,246.0,0,7.0,42.0,1,1987,1978,2012,25,34,0,0,1,1,off_spin,Right-hand bat
"501205,2,09",13,2,"501205,2,09",77,110,4.0,0,0,20110409,8,1,4/9/2011,15,True,88.0,369.0,1,37.0,148.0,2,1979,1984,2011,32,27,0,0,9,0,pace,Right-hand bat
"548359,2,07",18,0,"548359,2,07",297,100,1.0,1,0,20120505,4,3,5/5/2012,18,True,67.0,337.0,1,7.0,42.0,2,1984,1978,2012,28,34,0,0,7,1,off_spin,Left-hand bat
"829824,2,02",3,0,"829824,2,02",270,85,1.0,0,1,20150520,1,4,5/20/2015,3,False,80.0,505.0,0,41.0,128.0,2,1982,1987,2015,33,28,0,0,2,0,pace,Right-hand bat
"733992,2,18",15,0,"733992,2,18",367,303,5.0,0,0,20140507,3,2,5/7/2014,15,True,27.0,190.0,1,66.0,205.0,2,1988,1990,2014,26,24,0,0,18,0,pace,Right-hand bat
"980928,2,17",11,0,"980928,2,17",375,394,5.0,0,0,20160418,6,10,4/18/2016,11,False,9.0,43.0,0,46.0,175.0,2,1988,1990,2016,28,26,0,0,17,0,pace,Right-hand bat
"392223,2,09",7,0,"392223,2,09",193,6,5.0,0,0,20090510,6,1,5/10/2009,7,False,37.0,319.0,0,2.0,8.0,2,1978,1983,2009,31,26,0,0,9,1,leg_spin,Right-hand bat
"829782,2,06",14,0,"829782,2,06",80,154,3.0,1,0,20150503,4,5,5/3/2015,14,True,62.0,289.0,1,74.0,237.0,2,1977,1984,2015,38,31,0,0,6,0,pace,Left-hand bat
"734000,2,17",3,3,"734000,2,17",194,20,5.0,1,1,20140510,6,2,5/10/2014,6,False,107.0,410.0,0,143.0,432.0,2,1986,1983,2014,28,31,0,0,17,0,pace,Right-hand bat
"729304,1,08",9,0,"729304,1,08",382,336,4.0,0,0,20140424,1,0,4/24/2014,9,False,9.0,36.0,0,68.0,201.0,1,1988,1985,2014,26,29,0,0,8,1,leg_spin,Right-hand bat
"980990,1,03",1,0,"980990,1,03",367,57,1.0,1,1,20160513,3,6,5/13/2016,1,False,114.0,562.0,0,66.0,205.0,1,1975,1990,2016,41,26,0,0,3,0,pace,Right-hand bat
"1082607,1,05",9,0,"1082607,1,05",32,488,4.0,0,0,20170416,1,11,4/16/2017,9,False,11.0,35.0,0,87.0,313.0,1,1998,1980,2017,19,37,1,0,5,0,pace,Right-hand bat
"598061,1,08",2,1,"598061,1,08",367,17,1.0,0,2,20130511,3,10,5/11/2013,3,False,61.0,377.0,0,66.0,205.0,1,1971,1990,2013,42,23,0,1,8,0,pace,Left-hand bat
"1082633,1,10",2,0,"1082633,1,10",382,345,4.0,0,0,20170505,1,3,5/5/2017,2,False,23.0,119.0,0,68.0,201.0,1,1991,1985,2017,26,32,1,0,10,1,leg_spin,Right-hand bat
"501241,2,07",8,0,"501241,2,07",186,42,2.0,0,1,20110501,2,7,5/1/2011,8,False,88.0,526.0,0,46.0,182.0,2,1981,1986,2011,30,25,0,0,7,1,off_spin,Left-hand bat
"598020,2,04",12,0,"598020,2,04",106,21,2.0,0,0,20130415,9,2,4/15/2013,12,True,126.0,545.0,1,77.0,255.0,2,1978,1973,2013,35,40,0,1,4,0,pace,Left-hand bat
"336010,1,01",1,0,"336010,1,01",102,108,2.0,0,2,20080504,4,2,5/4/2008,1,False,5.0,20.0,0,17.0,42.0,1,1981,1984,2008,27,24,0,0,1,0,pace,Left-hand bat
"501225,1,20",4,1,"501225,1,20",238,210,6.0,1,2,20110421,4,3,4/21/2011,5,False,2.0,33.0,0,24.0,81.0,1,1982,1986,2011,29,25,0,0,20,0,pace,Left-hand bat
"501261,2,17",3,0,"501261,2,17",131,221,7.0,2,0,20110514,7,6,5/14/2011,3,False,66.0,239.0,0,96.0,318.0,2,1986,1989,2011,25,22,0,0,17,1,off_spin,Right-hand bat
"1082611,2,10",6,1,"1082611,2,10",27,351,4.0,0,2,20170419,10,5,4/19/2017,7,False,37.0,201.0,0,31.0,143.0,2,1985,1975,2017,32,42,1,0,10,1,off_spin,Right-hand bat
"1082639,1,07",4,0,"1082639,1,07",479,100,4.0,1,0,20170509,0,3,5/9/2017,4,False,67.0,337.0,0,16.0,44.0,1,1984,1989,2017,33,28,1,0,7,0,pace,Left-hand bat
"598037,1,05",4,0,"598037,1,05",335,280,6.0,1,1,20130427,4,10,4/27/2013,4,False,13.0,47.0,0,10.0,39.0,1,1980,1990,2013,33,23,0,1,5,1,off_spin,Left-hand bat
"336021,1,07",3,0,"336021,1,07",78,6,4.0,1,0,20080512,3,1,5/12/2008,3,False,37.0,319.0,0,14.0,60.0,1,1978,1989,2008,30,19,0,0,7,0,pace,Right-hand bat
"829748,1,07",7,0,"829748,1,07",31,42,1.0,0,0,20150422,0,10,4/22/2015,7,False,88.0,526.0,0,42.0,190.0,1,1981,1981,2015,34,34,0,0,7,1,off_spin,Left-hand bat
"501230,1,09",5,0,"501230,1,09",192,17,3.0,1,0,20110424,4,8,4/24/2011,5,False,61.0,377.0,0,26.0,116.0,1,1971,1979,2011,40,32,0,0,9,1,off_spin,Left-hand bat
"548323,1,06",4,1,"548323,1,06",109,162,2.0,0,1,20120412,2,1,4/12/2012,5,False,100.0,414.0,0,83.0,288.0,1,1987,1984,2012,25,28,0,0,6,0,pace,Left-hand bat
"548363,1,17",6,1,"548363,1,17",32,191,6.0,0,0,20120508,4,9,5/8/2012,7,False,26.0,94.0,0,87.0,313.0,1,1982,1980,2012,30,32,0,0,17,0,pace,Right-hand bat
"598026,2,11",10,0,"598026,2,11",137,10,4.0,0,0,20130419,3,10,4/19/2013,10,False,25.0,117.0,0,12.0,51.0,2,1976,1981,2013,37,32,0,1,11,0,pace,Right-hand bat
"598038,2,18",2,0,"598038,2,18",80,349,9.0,0,0,20130427,6,1,4/27/2013,2,False,1.0,8.0,0,74.0,237.0,2,1987,1984,2013,26,29,0,1,18,0,pace,Left-hand bat
"734008,1,07",8,0,"734008,1,07",359,32,2.0,0,0,20140513,2,4,5/13/2014,8,False,69.0,293.0,0,19.0,77.0,1,1980,1986,2014,34,28,0,0,7,0,pace,Right-hand bat
"734054,2,12",3,0,"734054,2,12",374,31,4.0,0,0,20140601,3,0,6/1/2014,3,False,73.0,306.0,0,54.0,209.0,2,1981,1993,2014,33,21,0,0,12,1,off_spin,Right-hand bat
"729294,2,06",6,0,"729294,2,06",276,52,4.0,0,0,20140419,0,5,4/19/2014,6,False,32.0,138.0,0,47.0,155.0,2,1971,1983,2014,43,31,0,0,6,1,off_spin,Right-hand bat
"980912,2,07",7,1,"980912,2,07",311,163,3.0,0,0,20160412,1,10,4/12/2016,8,False,23.0,115.0,0,33.0,114.0,2,1987,1990,2016,29,26,0,0,7,0,pace,Right-hand bat
"980952,2,05",8,0,"980952,2,05",315,208,3.0,0,0,20160428,0,6,4/28/2016,8,False,55.0,331.0,0,90.0,323.0,2,1981,1971,2016,35,45,0,0,5,1,off_spin,Right-hand bat
"729296,1,12",20,1,"729296,1,12",83,351,3.0,0,0,20140420,3,4,4/20/2014,21,True,37.0,201.0,1,36.0,192.0,1,1985,1988,2014,29,26,0,0,12,1,off_spin,Right-hand bat
"548342,1,08",3,0,"548342,1,08",293,96,3.0,0,0,20120424,5,9,4/24/2012,3,False,69.0,343.0,0,37.0,187.0,1,1974,1985,2012,38,27,0,0,8,1,off_spin,Right-hand bat
"829730,1,02",10,0,"829730,1,02",404,185,1.0,0,0,20150415,5,3,4/15/2015,10,False,55.0,357.0,0,3.0,14.0,1,1980,1993,2015,35,22,0,0,2,0,pace,Right-hand bat
"419165,2,02",9,0,"419165,2,02",253,187,1.0,0,1,20100418,7,5,4/18/2010,9,False,118.0,509.0,0,17.0,54.0,2,1979,1986,2010,31,24,0,0,2,0,pace,Left-hand bat
"733990,1,05",6,0,"733990,1,05",315,185,2.0,0,0,20140507,0,5,5/7/2014,6,False,55.0,357.0,0,90.0,323.0,1,1980,1971,2014,34,43,0,0,5,1,off_spin,Right-hand bat
"1082603,1,16",9,0,"1082603,1,16",477,87,4.0,1,0,20170414,12,11,4/14/2017,9,False,39.0,238.0,0,12.0,45.0,1,1985,1986,2017,32,31,1,0,16,0,pace,Right-hand bat
"501274,1,04",2,0,"501274,1,04",126,87,4.0,1,1,20110525,6,0,5/25/2011,2,False,39.0,238.0,0,68.0,227.0,1,1985,1987,2011,26,24,0,0,4,0,pace,Right-hand bat
"829726,2,08",8,0,"829726,2,08",372,306,3.0,0,0,20150414,6,4,4/14/2015,8,False,50.0,226.0,0,8.0,40.0,2,1981,1991,2015,34,24,0,0,8,0,pace,Right-hand bat
"419145,2,09",6,0,"419145,2,09",89,158,3.0,0,0,20100404,5,1,4/4/2010,6,False,26.0,126.0,0,76.0,274.0,2,1974,1984,2010,36,26,0,0,9,0,pace,Right-hand bat
"336018,2,06",4,0,"336018,2,06",109,76,4.0,1,0,20080510,2,3,5/10/2008,4,False,0.0,11.0,0,83.0,288.0,2,1983,1984,2008,25,24,0,0,6,0,pace,Right-hand bat
"734026,1,04",6,0,"734026,1,04",94,8,3.0,0,0,20140520,10,1,5/20/2014,6,False,144.0,646.0,0,87.0,345.0,1,1975,1986,2014,39,28,0,0,4,0,pace,Right-hand bat
"419124,2,12",8,0,"419124,2,12",50,9,2.0,0,0,20100320,6,1,3/20/2010,8,False,47.0,406.0,0,123.0,487.0,2,1983,1974,2010,27,36,0,0,12,1,off_spin,Right-hand bat
"501257,2,08",8,1,"501257,2,08",32,8,3.0,1,0,20110511,4,1,5/11/2011,9,False,144.0,646.0,0,87.0,313.0,2,1975,1980,2011,36,31,0,0,8,0,pace,Right-hand bat
"548332,2,07",5,0,"548332,2,07",299,162,2.0,1,0,20120417,9,1,4/17/2012,5,False,100.0,414.0,0,98.0,333.0,2,1987,1984,2012,25,28,0,0,7,0,pace,Left-hand bat
"501219,1,08",4,0,"501219,1,08",89,169,4.0,1,1,20110417,0,4,4/17/2011,4,False,2.0,23.0,0,76.0,274.0,1,1981,1984,2011,30,27,0,0,8,0,pace,Right-hand bat
"392218,2,06",6,0,"392218,2,06",9,74,1.0,0,1,20090507,1,4,5/7/2009,6,False,27.0,130.0,0,70.0,291.0,2,1985,1983,2009,24,26,0,0,6,0,pace,Left-hand bat
"501258,1,06",3,0,"501258,1,06",296,21,3.0,0,1,20110512,5,2,5/12/2011,3,False,126.0,545.0,0,36.0,143.0,1,1978,1985,2011,33,26,0,0,6,0,pace,Left-hand bat
"598012,2,17",13,0,"598012,2,17",321,19,2.0,0,0,20130410,3,2,4/10/2013,13,True,59.0,308.0,1,27.0,91.0,2,1981,1993,2013,32,20,0,1,17,0,pace,Left-hand bat
"392208,2,18",8,0,"392208,2,18",15,104,3.0,0,1,20090501,6,0,5/1/2009,8,False,34.0,188.0,0,106.0,371.0,2,1984,1970,2009,25,39,0,0,18,0,pace,Right-hand bat
"829770,2,11",1,0,"829770,2,11",35,308,4.0,0,0,20150428,2,0,4/28/2015,1,False,11.0,75.0,0,83.0,325.0,2,1989,1985,2015,26,30,0,0,11,1,off_spin,Right-hand bat
"336002,2,15",8,0,"336002,2,15",82,46,4.0,0,0,20080429,0,6,4/29/2008,8,False,69.0,515.0,0,31.0,131.0,2,1987,1976,2008,21,32,0,0,15,0,pace,Right-hand bat
"1082597,1,04",10,0,"1082597,1,04",194,336,4.0,0,0,20170409,6,0,4/9/2017,10,False,9.0,36.0,0,143.0,432.0,1,1988,1983,2017,29,34,1,0,4,0,pace,Right-hand bat
"548384,1,19",18,0,"548384,1,19",194,71,7.0,0,0,20120523,6,2,5/23/2012,18,True,36.0,143.0,1,143.0,432.0,1,1980,1983,2012,32,29,0,0,19,0,pace,Right-hand bat
"501254,2,18",5,0,"501254,2,18",201,192,6.0,0,1,20110509,2,4,5/9/2011,5,False,10.0,60.0,0,100.0,383.0,2,1979,1984,2011,32,27,0,0,18,1,off_spin,Right-hand bat
"980968,2,20",4,0,"980968,2,20",334,374,8.0,0,3,20160504,0,3,5/4/2016,4,False,22.0,91.0,0,31.0,106.0,2,1993,1983,2016,23,33,0,0,20,0,pace,Left-hand bat
"501217,1,19",11,1,"501217,1,19",167,112,8.0,2,2,20110416,3,7,4/16/2011,12,True,8.0,50.0,1,6.0,26.0,1,1974,1982,2011,37,29,0,0,19,0,pace,Right-hand bat
"548322,1,12",9,0,"548322,1,12",309,221,5.0,0,0,20120411,4,6,4/11/2012,9,False,66.0,239.0,0,27.0,96.0,1,1986,1990,2012,26,22,0,0,12,0,pace,Right-hand bat
"548354,1,05",12,0,"548354,1,05",293,85,2.0,0,0,20120501,5,4,5/1/2012,12,True,80.0,505.0,1,37.0,187.0,1,1982,1985,2012,30,27,0,0,5,1,off_spin,Right-hand bat
"829710,2,19",5,0,"829710,2,19",81,31,5.0,0,0,20150408,6,0,4/8/2015,5,False,73.0,306.0,0,105.0,354.0,2,1981,1977,2015,34,38,0,0,19,0,pace,Right-hand bat
"419155,1,12",14,0,"419155,1,12",38,133,2.0,0,0,20100411,4,6,4/11/2010,14,True,59.0,353.0,1,55.0,199.0,1,1987,1982,2010,23,28,0,0,12,1,leg_spin,Right-hand bat
"501269,2,19",12,0,"501269,2,19",446,67,10.0,1,1,20110521,7,3,5/21/2011,12,True,12.0,68.0,1,8.0,25.0,2,1981,1985,2011,30,26,0,0,19,0,pace,Left-hand bat
"419144,1,13",26,7,"419144,1,13",161,87,3.0,0,0,20100404,3,0,4/4/2010,33,True,39.0,238.0,1,12.0,35.0,1,1985,1979,2010,25,31,0,0,13,0,pace,Right-hand bat
"336010,1,07",3,0,"336010,1,07",126,21,4.0,1,0,20080504,4,2,5/4/2008,3,False,126.0,545.0,0,68.0,227.0,1,1978,1987,2008,30,21,0,0,7,0,pace,Left-hand bat
"501242,2,06",5,1,"501242,2,06",126,100,3.0,0,0,20110502,6,3,5/2/2011,6,False,67.0,337.0,0,68.0,227.0,2,1984,1987,2011,27,24,0,0,6,0,pace,Left-hand bat
"419130,1,16",10,0,"419130,1,16",15,21,3.0,0,0,20100325,6,2,3/25/2010,10,False,126.0,545.0,0,106.0,371.0,1,1978,1970,2010,32,40,0,0,16,0,pace,Left-hand bat
"501235,1,02",8,1,"501235,1,02",190,132,2.0,0,0,20110428,5,0,4/28/2011,9,False,4.0,47.0,0,81.0,272.0,1,1973,1987,2011,38,24,0,0,2,0,pace,Left-hand bat
"598038,2,20",11,1,"598038,2,20",147,349,9.0,0,0,20130427,6,1,4/27/2013,12,True,1.0,8.0,1,23.0,90.0,2,1987,1987,2013,26,26,0,1,20,0,pace,Left-hand bat
"733986,2,14",13,0,"733986,2,14",63,147,1.0,0,0,20140505,5,2,5/5/2014,13,True,73.0,309.0,1,15.0,54.0,2,1987,1977,2014,27,37,0,0,14,0,pace,Right-hand bat
"980954,2,15",9,0,"980954,2,15",418,21,3.0,0,0,20160429,11,12,4/29/2016,9,False,126.0,545.0,0,6.0,29.0,2,1978,1994,2016,38,22,0,0,15,1,leg_spin,Left-hand bat
"501251,1,07",4,0,"501251,1,07",293,289,1.0,1,1,20110507,5,6,5/7/2011,4,False,4.0,19.0,0,37.0,187.0,1,1984,1985,2011,27,26,0,0,7,1,off_spin,Left-hand bat
"598039,2,08",5,0,"598039,2,08",364,214,1.0,0,0,20130428,2,0,4/28/2013,5,False,22.0,111.0,0,76.0,259.0,2,1983,1989,2013,30,24,0,1,8,0,pace,Right-hand bat
"392241,2,11",6,0,"392241,2,11",124,178,3.0,0,1,20090521,1,7,5/21/2009,6,False,18.0,91.0,0,42.0,163.0,2,1990,1987,2009,19,22,0,0,11,1,leg_spin,Right-hand bat
"829824,1,12",11,1,"829824,1,12",310,236,4.0,0,0,20150520,4,1,5/20/2015,12,True,26.0,164.0,1,62.0,209.0,1,1985,1990,2015,30,25,0,0,12,0,pace,Right-hand bat
"335990,2,01",10,0,"335990,2,01",73,51,1.0,0,0,20080420,6,1,4/20/2008,10,False,0.0,7.0,0,101.0,320.0,2,1984,1981,2008,24,27,0,0,1,0,pace,Left-hand bat
"1082639,2,13",11,0,"1082639,2,13",424,336,4.0,0,0,20170509,3,0,5/9/2017,11,False,9.0,36.0,0,1.0,10.0,2,1988,1990,2017,29,27,1,0,13,1,off_spin,Right-hand bat
"419130,1,13",10,1,"419130,1,13",194,21,3.0,0,0,20100325,6,2,3/25/2010,11,False,126.0,545.0,0,143.0,432.0,1,1978,1983,2010,32,27,0,0,13,0,pace,Left-hand bat
"980978,2,17",0,0,"980978,2,17",429,375,11.0,0,1,20160508,10,6,5/8/2016,0,False,1.0,6.0,0,14.0,55.0,2,1990,1992,2016,26,24,0,0,17,0,pace,Right-hand bat
"598010,2,06",4,0,"598010,2,06",309,40,2.0,0,0,20130408,4,0,4/8/2013,4,False,106.0,597.0,0,27.0,96.0,2,1978,1990,2013,35,23,0,1,6,0,pace,Left-hand bat
"419145,2,17",9,0,"419145,2,17",175,8,6.0,1,0,20100404,5,1,4/4/2010,9,False,144.0,646.0,0,30.0,131.0,2,1975,1979,2010,35,31,0,0,17,1,off_spin,Right-hand bat
"829806,1,09",11,0,"829806,1,09",109,147,1.0,0,1,20150512,5,2,5/12/2015,11,False,73.0,309.0,0,83.0,288.0,1,1987,1984,2015,28,31,0,0,9,0,pace,Right-hand bat
"392205,1,17",1,4,"392205,1,17",194,68,7.0,0,2,20090429,6,3,4/29/2009,5,False,1.0,14.0,0,143.0,432.0,1,1982,1983,2009,27,26,0,0,17,0,pace,Right-hand bat
"829748,1,15",7,0,"829748,1,15",190,187,2.0,0,1,20150422,0,10,4/22/2015,7,False,118.0,509.0,0,81.0,272.0,1,1979,1987,2015,36,28,0,0,15,0,pace,Left-hand bat
"598016,1,05",2,0,"598016,1,05",191,3,1.0,0,0,20130413,9,6,4/13/2013,2,False,2.0,26.0,0,26.0,133.0,1,1977,1982,2013,36,31,0,1,5,0,pace,Right-hand bat
"548348,2,05",14,0,"548348,2,05",333,23,2.0,0,0,20120428,3,2,4/28/2012,14,True,37.0,179.0,1,37.0,125.0,2,1986,1988,2012,26,24,0,0,5,0,pace,Right-hand bat
"1082614,2,19",5,0,"1082614,2,19",375,482,4.0,0,1,20170422,6,5,4/22/2017,5,False,0.0,10.0,0,46.0,175.0,2,1991,1990,2017,26,27,1,0,19,0,pace,Left-hand bat
"392223,2,11",10,0,"392223,2,11",193,11,6.0,1,0,20090510,6,1,5/10/2009,10,False,11.0,47.0,0,2.0,8.0,2,1977,1983,2009,32,26,0,0,11,1,leg_spin,Right-hand bat
"419154,1,15",2,0,"419154,1,15",27,89,8.0,1,1,20100411,3,5,4/11/2010,2,False,10.0,45.0,0,31.0,143.0,1,1984,1975,2010,26,35,0,0,15,1,off_spin,Right-hand bat
"829740,1,05",8,0,"829740,1,05",310,147,1.0,0,0,20150419,4,2,4/19/2015,8,False,73.0,309.0,0,62.0,209.0,1,1987,1990,2015,28,25,0,0,5,0,pace,Right-hand bat
"829734,1,11",9,0,"829734,1,11",35,57,4.0,1,0,20150417,2,6,4/17/2015,9,False,114.0,562.0,0,83.0,325.0,1,1975,1985,2015,40,30,0,0,11,1,off_spin,Right-hand bat
